#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3286 0 0.125000 0.230000 0.063000 
3286 6 0.125000 0.230000 0.063000 
3286 9 0.125000 0.230000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3287 0 0.130000 0.230000 0.063000 
3287 6 0.130000 0.230000 0.063000 
3287 9 0.130000 0.230000 0.004000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3288 0 0.075000 0.225000 0.064000 
3288 6 0.075000 0.225000 0.064000 
3288 9 0.075000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3289 0 0.080000 0.225000 0.064000 
3289 6 0.080000 0.225000 0.064000 
3289 9 0.080000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3290 0 0.085000 0.225000 0.064000 
3290 3 0.085000 0.225000 0.126000 
3290 6 0.085000 0.225000 0.064000 
3290 9 0.085000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3291 0 0.090000 0.225000 0.064000 
3291 3 0.090000 0.225000 0.123000 
3291 6 0.090000 0.225000 0.064000 
3291 9 0.090000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3292 0 0.095000 0.225000 0.064000 
3292 3 0.095000 0.225000 0.122000 
3292 6 0.095000 0.225000 0.064000 
3292 9 0.095000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3293 0 0.100000 0.225000 0.064000 
3293 3 0.100000 0.225000 0.122000 
3293 6 0.100000 0.225000 0.064000 
3293 9 0.100000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3294 0 0.105000 0.225000 0.064000 
3294 3 0.105000 0.225000 0.122000 
3294 6 0.105000 0.225000 0.064000 
3294 9 0.105000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3295 0 0.110000 0.225000 0.064000 
3295 3 0.110000 0.225000 0.122000 
3295 6 0.110000 0.225000 0.064000 
3295 9 0.110000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3296 0 0.115000 0.225000 0.064000 
3296 3 0.115000 0.225000 0.123000 
3296 6 0.115000 0.225000 0.064000 
3296 9 0.115000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3297 0 0.120000 0.225000 0.064000 
3297 3 0.120000 0.225000 0.125000 
3297 6 0.120000 0.225000 0.064000 
3297 9 0.120000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3298 0 0.125000 0.225000 0.064000 
3298 6 0.125000 0.225000 0.064000 
3298 9 0.125000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3299 0 0.130000 0.225000 0.064000 
3299 6 0.130000 0.225000 0.064000 
3299 9 0.130000 0.225000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3300 0 0.075000 0.220000 0.064000 
3300 6 0.075000 0.220000 0.064000 
3300 9 0.075000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3301 0 0.080000 0.220000 0.064000 
3301 6 0.080000 0.220000 0.064000 
3301 9 0.080000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3302 0 0.085000 0.220000 0.065000 
3302 3 0.085000 0.220000 0.126000 
3302 6 0.085000 0.220000 0.065000 
3302 9 0.085000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3303 0 0.090000 0.220000 0.065000 
3303 3 0.090000 0.220000 0.124000 
3303 6 0.090000 0.220000 0.065000 
3303 9 0.090000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3304 0 0.095000 0.220000 0.065000 
3304 3 0.095000 0.220000 0.122000 
3304 6 0.095000 0.220000 0.065000 
3304 9 0.095000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3305 0 0.100000 0.220000 0.065000 
3305 3 0.100000 0.220000 0.121000 
3305 6 0.100000 0.220000 0.065000 
3305 9 0.100000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3306 0 0.105000 0.220000 0.065000 
3306 3 0.105000 0.220000 0.121000 
3306 6 0.105000 0.220000 0.065000 
3306 9 0.105000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3307 0 0.110000 0.220000 0.065000 
3307 3 0.110000 0.220000 0.122000 
3307 6 0.110000 0.220000 0.065000 
3307 9 0.110000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3308 0 0.115000 0.220000 0.065000 
3308 3 0.115000 0.220000 0.124000 
3308 6 0.115000 0.220000 0.065000 
3308 9 0.115000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3309 0 0.120000 0.220000 0.065000 
3309 3 0.120000 0.220000 0.126000 
3309 6 0.120000 0.220000 0.065000 
3309 9 0.120000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3310 0 0.125000 0.220000 0.064000 
3310 6 0.125000 0.220000 0.064000 
3310 9 0.125000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3311 0 0.130000 0.220000 0.064000 
3311 6 0.130000 0.220000 0.064000 
3311 9 0.130000 0.220000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3312 0 0.075000 0.215000 0.065000 
3312 6 0.075000 0.215000 0.065000 
3312 9 0.075000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3313 0 0.080000 0.215000 0.065000 
3313 6 0.080000 0.215000 0.065000 
3313 9 0.080000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3314 0 0.085000 0.215000 0.065000 
3314 3 0.085000 0.215000 0.126000 
3314 6 0.085000 0.215000 0.065000 
3314 9 0.085000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3315 0 0.090000 0.215000 0.065000 
3315 3 0.090000 0.215000 0.123000 
3315 6 0.090000 0.215000 0.065000 
3315 9 0.090000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3316 0 0.095000 0.215000 0.065000 
3316 3 0.095000 0.215000 0.122000 
3316 6 0.095000 0.215000 0.065000 
3316 9 0.095000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3317 0 0.100000 0.215000 0.065000 
3317 3 0.100000 0.215000 0.122000 
3317 6 0.100000 0.215000 0.065000 
3317 9 0.100000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3318 0 0.105000 0.215000 0.065000 
3318 3 0.105000 0.215000 0.122000 
3318 6 0.105000 0.215000 0.065000 
3318 9 0.105000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3319 0 0.110000 0.215000 0.065000 
3319 3 0.110000 0.215000 0.122000 
3319 6 0.110000 0.215000 0.065000 
3319 9 0.110000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3320 0 0.115000 0.215000 0.065000 
3320 3 0.115000 0.215000 0.123000 
3320 6 0.115000 0.215000 0.065000 
3320 9 0.115000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3321 0 0.120000 0.215000 0.065000 
3321 3 0.120000 0.215000 0.125000 
3321 6 0.120000 0.215000 0.065000 
3321 9 0.120000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3322 0 0.125000 0.215000 0.065000 
3322 6 0.125000 0.215000 0.065000 
3322 9 0.125000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3323 0 0.130000 0.215000 0.065000 
3323 6 0.130000 0.215000 0.065000 
3323 9 0.130000 0.215000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3324 0 0.075000 0.210000 0.065000 
3324 6 0.075000 0.210000 0.065000 
3324 9 0.075000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3325 0 0.080000 0.210000 0.065000 
3325 6 0.080000 0.210000 0.065000 
3325 9 0.080000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3326 0 0.085000 0.210000 0.066000 
3326 3 0.085000 0.210000 0.126000 
3326 6 0.085000 0.210000 0.066000 
3326 9 0.085000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3327 0 0.090000 0.210000 0.066000 
3327 3 0.090000 0.210000 0.124000 
3327 6 0.090000 0.210000 0.066000 
3327 9 0.090000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3328 0 0.095000 0.210000 0.066000 
3328 3 0.095000 0.210000 0.122000 
3328 6 0.095000 0.210000 0.066000 
3328 9 0.095000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3329 0 0.100000 0.210000 0.066000 
3329 3 0.100000 0.210000 0.121000 
3329 6 0.100000 0.210000 0.066000 
3329 9 0.100000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3330 0 0.105000 0.210000 0.066000 
3330 3 0.105000 0.210000 0.121000 
3330 6 0.105000 0.210000 0.066000 
3330 9 0.105000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3331 0 0.110000 0.210000 0.066000 
3331 3 0.110000 0.210000 0.122000 
3331 6 0.110000 0.210000 0.066000 
3331 9 0.110000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3332 0 0.115000 0.210000 0.066000 
3332 3 0.115000 0.210000 0.124000 
3332 6 0.115000 0.210000 0.066000 
3332 9 0.115000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3333 0 0.120000 0.210000 0.066000 
3333 3 0.120000 0.210000 0.126000 
3333 6 0.120000 0.210000 0.066000 
3333 9 0.120000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3334 0 0.125000 0.210000 0.065000 
3334 6 0.125000 0.210000 0.065000 
3334 9 0.125000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3335 0 0.130000 0.210000 0.065000 
3335 6 0.130000 0.210000 0.065000 
3335 9 0.130000 0.210000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3336 0 0.075000 0.205000 0.066000 
3336 6 0.075000 0.205000 0.066000 
3336 9 0.075000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3337 0 0.080000 0.205000 0.066000 
3337 6 0.080000 0.205000 0.066000 
3337 9 0.080000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3338 0 0.085000 0.205000 0.066000 
3338 3 0.085000 0.205000 0.127000 
3338 6 0.085000 0.205000 0.066000 
3338 9 0.085000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3339 0 0.090000 0.205000 0.066000 
3339 3 0.090000 0.205000 0.123000 
3339 6 0.090000 0.205000 0.066000 
3339 9 0.090000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3340 0 0.095000 0.205000 0.066000 
3340 3 0.095000 0.205000 0.122000 
3340 6 0.095000 0.205000 0.066000 
3340 9 0.095000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3341 0 0.100000 0.205000 0.066000 
3341 3 0.100000 0.205000 0.121000 
3341 6 0.100000 0.205000 0.066000 
3341 9 0.100000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3342 0 0.105000 0.205000 0.066000 
3342 3 0.105000 0.205000 0.122000 
3342 6 0.105000 0.205000 0.066000 
3342 9 0.105000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3343 0 0.110000 0.205000 0.066000 
3343 3 0.110000 0.205000 0.122000 
3343 6 0.110000 0.205000 0.066000 
3343 9 0.110000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3344 0 0.115000 0.205000 0.066000 
3344 3 0.115000 0.205000 0.123000 
3344 6 0.115000 0.205000 0.066000 
3344 9 0.115000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3345 0 0.120000 0.205000 0.066000 
3345 3 0.120000 0.205000 0.126000 
3345 6 0.120000 0.205000 0.066000 
3345 9 0.120000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3346 0 0.125000 0.205000 0.066000 
3346 6 0.125000 0.205000 0.066000 
3346 9 0.125000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3347 0 0.130000 0.205000 0.066000 
3347 6 0.130000 0.205000 0.066000 
3347 9 0.130000 0.205000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3348 0 0.075000 0.200000 0.067000 
3348 6 0.075000 0.200000 0.067000 
3348 9 0.075000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3349 0 0.080000 0.200000 0.067000 
3349 6 0.080000 0.200000 0.067000 
3349 9 0.080000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3350 0 0.085000 0.200000 0.067000 
3350 3 0.085000 0.200000 0.126000 
3350 6 0.085000 0.200000 0.067000 
3350 9 0.085000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3351 0 0.090000 0.200000 0.067000 
3351 3 0.090000 0.200000 0.124000 
3351 6 0.090000 0.200000 0.067000 
3351 9 0.090000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3352 0 0.095000 0.200000 0.067000 
3352 3 0.095000 0.200000 0.122000 
3352 6 0.095000 0.200000 0.067000 
3352 9 0.095000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3353 0 0.100000 0.200000 0.067000 
3353 3 0.100000 0.200000 0.121000 
3353 6 0.100000 0.200000 0.067000 
3353 9 0.100000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3354 0 0.105000 0.200000 0.067000 
3354 3 0.105000 0.200000 0.121000 
3354 6 0.105000 0.200000 0.067000 
3354 9 0.105000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3355 0 0.110000 0.200000 0.067000 
3355 3 0.110000 0.200000 0.121000 
3355 6 0.110000 0.200000 0.067000 
3355 9 0.110000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3356 0 0.115000 0.200000 0.067000 
3356 3 0.115000 0.200000 0.123000 
3356 6 0.115000 0.200000 0.067000 
3356 9 0.115000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3357 0 0.120000 0.200000 0.067000 
3357 3 0.120000 0.200000 0.126000 
3357 6 0.120000 0.200000 0.067000 
3357 9 0.120000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3358 0 0.125000 0.200000 0.067000 
3358 6 0.125000 0.200000 0.067000 
3358 9 0.125000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3359 0 0.130000 0.200000 0.067000 
3359 6 0.130000 0.200000 0.067000 
3359 9 0.130000 0.200000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3360 0 0.075000 0.195000 0.067000 
3360 6 0.075000 0.195000 0.067000 
3360 9 0.075000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3361 0 0.080000 0.195000 0.067000 
3361 6 0.080000 0.195000 0.067000 
3361 9 0.080000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3362 0 0.085000 0.195000 0.067000 
3362 3 0.085000 0.195000 0.126000 
3362 6 0.085000 0.195000 0.067000 
3362 9 0.085000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3363 0 0.090000 0.195000 0.067000 
3363 3 0.090000 0.195000 0.123000 
3363 6 0.090000 0.195000 0.067000 
3363 9 0.090000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3364 0 0.095000 0.195000 0.067000 
3364 3 0.095000 0.195000 0.122000 
3364 6 0.095000 0.195000 0.067000 
3364 9 0.095000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3365 0 0.100000 0.195000 0.067000 
3365 3 0.100000 0.195000 0.122000 
3365 6 0.100000 0.195000 0.067000 
3365 9 0.100000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3366 0 0.105000 0.195000 0.067000 
3366 3 0.105000 0.195000 0.121000 
3366 6 0.105000 0.195000 0.067000 
3366 9 0.105000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3367 0 0.110000 0.195000 0.067000 
3367 3 0.110000 0.195000 0.122000 
3367 6 0.110000 0.195000 0.067000 
3367 9 0.110000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3368 0 0.115000 0.195000 0.067000 
3368 3 0.115000 0.195000 0.123000 
3368 6 0.115000 0.195000 0.067000 
3368 9 0.115000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3369 0 0.120000 0.195000 0.067000 
3369 3 0.120000 0.195000 0.126000 
3369 6 0.120000 0.195000 0.067000 
3369 9 0.120000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3370 0 0.125000 0.195000 0.067000 
3370 6 0.125000 0.195000 0.067000 
3370 9 0.125000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3371 0 0.130000 0.195000 0.067000 
3371 6 0.130000 0.195000 0.067000 
3371 9 0.130000 0.195000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3372 0 0.075000 0.190000 0.068000 
3372 6 0.075000 0.190000 0.068000 
3372 9 0.075000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3373 0 0.080000 0.190000 0.068000 
3373 6 0.080000 0.190000 0.068000 
3373 9 0.080000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3374 0 0.085000 0.190000 0.068000 
3374 3 0.085000 0.190000 0.126000 
3374 6 0.085000 0.190000 0.068000 
3374 9 0.085000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3375 0 0.090000 0.190000 0.068000 
3375 3 0.090000 0.190000 0.124000 
3375 6 0.090000 0.190000 0.068000 
3375 9 0.090000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3376 0 0.095000 0.190000 0.068000 
3376 3 0.095000 0.190000 0.122000 
3376 6 0.095000 0.190000 0.068000 
3376 9 0.095000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3377 0 0.100000 0.190000 0.068000 
3377 3 0.100000 0.190000 0.121000 
3377 6 0.100000 0.190000 0.068000 
3377 9 0.100000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3378 0 0.105000 0.190000 0.068000 
3378 3 0.105000 0.190000 0.121000 
3378 6 0.105000 0.190000 0.068000 
3378 9 0.105000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3379 0 0.110000 0.190000 0.068000 
3379 3 0.110000 0.190000 0.122000 
3379 6 0.110000 0.190000 0.068000 
3379 9 0.110000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3380 0 0.115000 0.190000 0.068000 
3380 3 0.115000 0.190000 0.123000 
3380 6 0.115000 0.190000 0.068000 
3380 9 0.115000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3381 0 0.120000 0.190000 0.068000 
3381 3 0.120000 0.190000 0.126000 
3381 6 0.120000 0.190000 0.068000 
3381 9 0.120000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3382 0 0.125000 0.190000 0.068000 
3382 6 0.125000 0.190000 0.068000 
3382 9 0.125000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3383 0 0.130000 0.190000 0.068000 
3383 6 0.130000 0.190000 0.068000 
3383 9 0.130000 0.190000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3384 0 0.075000 0.185000 0.068000 
3384 6 0.075000 0.185000 0.068000 
3384 9 0.075000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3385 0 0.080000 0.185000 0.068000 
3385 6 0.080000 0.185000 0.068000 
3385 9 0.080000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3386 0 0.085000 0.185000 0.068000 
3386 3 0.085000 0.185000 0.126000 
3386 6 0.085000 0.185000 0.068000 
3386 9 0.085000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3387 0 0.090000 0.185000 0.068000 
3387 3 0.090000 0.185000 0.123000 
3387 6 0.090000 0.185000 0.068000 
3387 9 0.090000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3388 0 0.095000 0.185000 0.068000 
3388 3 0.095000 0.185000 0.122000 
3388 6 0.095000 0.185000 0.068000 
3388 9 0.095000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3389 0 0.100000 0.185000 0.069000 
3389 3 0.100000 0.185000 0.121000 
3389 6 0.100000 0.185000 0.069000 
3389 9 0.100000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3390 0 0.105000 0.185000 0.069000 
3390 3 0.105000 0.185000 0.121000 
3390 6 0.105000 0.185000 0.069000 
3390 9 0.105000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3391 0 0.110000 0.185000 0.068000 
3391 3 0.110000 0.185000 0.122000 
3391 6 0.110000 0.185000 0.068000 
3391 9 0.110000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3392 0 0.115000 0.185000 0.068000 
3392 3 0.115000 0.185000 0.123000 
3392 6 0.115000 0.185000 0.068000 
3392 9 0.115000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3393 0 0.120000 0.185000 0.068000 
3393 3 0.120000 0.185000 0.126000 
3393 6 0.120000 0.185000 0.068000 
3393 9 0.120000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3394 0 0.125000 0.185000 0.068000 
3394 6 0.125000 0.185000 0.068000 
3394 9 0.125000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3395 0 0.130000 0.185000 0.068000 
3395 6 0.130000 0.185000 0.068000 
3395 9 0.130000 0.185000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3396 0 0.075000 0.180000 0.069000 
3396 6 0.075000 0.180000 0.069000 
3396 9 0.075000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3397 0 0.080000 0.180000 0.069000 
3397 6 0.080000 0.180000 0.069000 
3397 9 0.080000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3398 0 0.085000 0.180000 0.068000 
3398 3 0.085000 0.180000 0.126000 
3398 6 0.085000 0.180000 0.068000 
3398 9 0.085000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3399 0 0.090000 0.180000 0.068000 
3399 3 0.090000 0.180000 0.123000 
3399 6 0.090000 0.180000 0.068000 
3399 9 0.090000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3400 0 0.095000 0.180000 0.068000 
3400 3 0.095000 0.180000 0.122000 
3400 6 0.095000 0.180000 0.068000 
3400 9 0.095000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3401 0 0.100000 0.180000 0.068000 
3401 3 0.100000 0.180000 0.122000 
3401 6 0.100000 0.180000 0.068000 
3401 9 0.100000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3402 0 0.105000 0.180000 0.068000 
3402 3 0.105000 0.180000 0.122000 
3402 6 0.105000 0.180000 0.068000 
3402 9 0.105000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3403 0 0.110000 0.180000 0.068000 
3403 3 0.110000 0.180000 0.122000 
3403 6 0.110000 0.180000 0.068000 
3403 9 0.110000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3404 0 0.115000 0.180000 0.068000 
3404 3 0.115000 0.180000 0.123000 
3404 6 0.115000 0.180000 0.068000 
3404 9 0.115000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3405 0 0.120000 0.180000 0.068000 
3405 3 0.120000 0.180000 0.125000 
3405 6 0.120000 0.180000 0.068000 
3405 9 0.120000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3406 0 0.125000 0.180000 0.068000 
3406 6 0.125000 0.180000 0.068000 
3406 9 0.125000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3407 0 0.130000 0.180000 0.069000 
3407 6 0.130000 0.180000 0.069000 
3407 9 0.130000 0.180000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3408 0 0.075000 0.175000 0.068000 
3408 6 0.075000 0.175000 0.068000 
3408 9 0.075000 0.175000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3409 0 0.080000 0.175000 0.068000 
3409 6 0.080000 0.175000 0.068000 
3409 9 0.080000 0.175000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3410 0 0.085000 0.175000 0.069000 
3410 3 0.085000 0.175000 0.126000 
3410 6 0.085000 0.175000 0.069000 
3410 9 0.085000 0.175000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3411 0 0.090000 0.175000 0.069000 
3411 3 0.090000 0.175000 0.123000 
3411 6 0.090000 0.175000 0.069000 
3411 9 0.090000 0.175000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3412 0 0.095000 0.175000 0.069000 
3412 3 0.095000 0.175000 0.122000 
3412 6 0.095000 0.175000 0.069000 
3412 9 0.095000 0.175000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3413 0 0.100000 0.175000 0.069000 
3413 3 0.100000 0.175000 0.121000 
3413 6 0.100000 0.175000 0.069000 
3413 9 0.100000 0.175000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3414 0 0.105000 0.175000 0.069000 
3414 3 0.105000 0.175000 0.121000 
3414 6 0.105000 0.175000 0.069000 
3414 9 0.105000 0.175000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3415 0 0.110000 0.175000 0.069000 
3415 3 0.110000 0.175000 0.122000 
3415 6 0.110000 0.175000 0.069000 
3415 9 0.110000 0.175000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3416 0 0.115000 0.175000 0.069000 
3416 3 0.115000 0.175000 0.123000 
3416 6 0.115000 0.175000 0.069000 
3416 9 0.115000 0.175000 0.003000 
#Event  L(segment)  X(mm)  Z(mm)  T(us) 
3417 0 0.120000 0.175000 0.069000 
3417 3 0.120000 0.175000 0.126000 
3417 6 0.120000 0.175000 0.069000 
3417 9 0.120000 0.175000 0.003000 
